Annee,Mois,Var_IPC_Mens,Var_IPC_An,Var_An_Viande,Var_Mens_Viande,Var_An_Boisson,Var_Mens_Boisson,Var_An_Autre_Alim,Var_Mens_Autre_Alim,Var_An_Hygiene,Var_Mens_Hygiene
2021,9,-0.22419942673707516,2.1616398286637257,0.64030697692398475,-0.40407975376302419,-2.8858855389684825E-2,-0.52646984333414248,-0.30205355830643943,-0.43786801881981718,-0.97127759171591854,-1.0121910349334391
2021,8,0.61090368097486447,1.8650744905968746,0.69354540802021936,0.30398105976059331,6.7049515135176582E-2,0.20141864585640684,-0.25235575978936559,5.8414525487830736E-2,-1.042515005360227,0.26926485377414844
2021,7,5.6427675432315631E-2,1.150298561069679,0.72369529423923362,2.7641002150824268E-2,0.10561748318767893,0.12484863751231177,-0.32026574934255336,0.15601757967193083,-0.93362434668369088,-0.22732095833647351
2021,6,0.13182617106539826,1.4791443924241912,0.25865938041281755,0.44423481164469403,-2.8807995042651652E-2,-6.7178211971530788E-2,-0.62021453096858337,-0.13633205406565216,-0.24736948265673109,0.7180793711136455
2021,5,0.32117545430788363,1.4229757203679334,-0.25846836016263081,0.1111857187461497,-1.9194273869345999E-2,-3.8373864492611216E-2,-0.65783136994089486,2.9221486681036621E-2,-1.2638752165953913,-0.11434575243359452
2021,4,0.10401948969414893,1.2433082269625262,-0.11106223340368428,0.2228599297322082,0.02878685304714184,9.6023117637000527E-2,-0.74446160765202518,1.9489743355313185E-2,-1.4949894113445015,-0.52735202260213077
2021,3,0.59931244002793083,1.1090961877098102,-2.7848847899111812E-2,-0.25008951959618764,-5.7579232582465188E-2,-0.15340714997867719,-0.26236931576395511,0.40105254744377983,-0.80008082509841549,-0.17547292915443893
2021,2,0,0.5644350656990651,0.5494982982194313,0.46528941397715601,5.7564456272055552E-2,0,-0.52543865308109283,-0.12700005142909529,-0.87988605396762487,0.55007658296873641
2021,1,0.15244251477232079,0.55481330206162238,4.6546337081001282E-2,-0.54604715467017084,0.24990593420079926,0.3463542446561943,-0.37956144977950124,-0.16580334630769444,-1.149074312665687,-0.95600361517860533
2020,12,0.2196082499445807,-1.9055317033018822E-2,0.82112988508709261,0.23191093963139126,7.7028529351571992E-2,-8.6509986491065186E-2,-0.4659774264432987,0,-1.087950901296423,0.30933740150446493
2020,11,0.21050733538054076,0.20092491447771091,1.1067344539283546,0.38178942586798842,0.26021264216235979,0.25055617677698105,-0.36925942016307078,0.02926710175304878,-1.0710960271735019,2.0631469317062955E-2
2020,10,-3.8260080688415826E-2,4.7868133444436481E-2,1.4069856867805792,-0.34335814703703593,7.7147458555958504E-2,-0.17316047182320296,-0.36935970408508556,-0.12666594260640432,-1.3029303818510494,0.18598915834486127
2020,9,-0.51383890470088045,4.7849810294557413E-2,1.7659861718394139,-0.35139380022443711,0.27975426961981975,-0.43103886116818746,-7.7890986045955374E-2,-0.38823792159384518,-1.5563002922311948,-1.0833990170370063
2020,8,-9.5071871085211895E-2,0.21933599675790752,1.7788229549632353,0.3340143017525381,0.58772579725481466,0.24003840262823298,0.11660199486678399,-9.7070420628863809E-3,-0.65996704231629943,0.37959896640373814
2020,7,0.38171726537282213,0.77601572073403868,2.4719513848424577,-0.4341812662384526,0.47269713144785386,-9.6026650142172192E-3,0.30175951373881388,-0.14536439803272677,-0.93505252022809249,0.46382662668220015
2020,6,7.6403239188406122E-2,0.20080233390309399,3.3906429371843587,-7.3850115113497192E-2,0.49204257474432694,-5.7568180666871444E-2,0.43800329666486143,-0.17413205029805712,-1.3723757912190688,-0.30826454243584178
2020,5,0.143459764136708,0.3642262501186494,3.9037019100634467,0.25913815029024179,0.54992733857500575,9.5980580734493781E-3,0.69160243439062796,-5.8007887863022307E-2,-0.96672125846583712,-0.3481506804582199
2020,4,-2.8682264410795386E-2,0.32622945107304924,4.2450568848089514,0.30635149212313889,0.84188385660222465,9.598979389065598E-3,0.8876352827806302,0.50529260962203693,-0.82258306951604832,0.17438281061140884
2020,3,5.7397454600978205E-2,0.67378665160713724,3.8765712543534265,0.32597416891864189,0.97877166677017624,-3.8373864492611216E-2,0.68486897946079794,0.13623335955651664,-0.97511337148883159,-0.25578064811138135
2020,2,-9.5677598458707592E-3,1.4263547986864351,3.5390606618547773,-3.7241331499418544E-2,1.390915610479216,0.19223082130167413,0.78453997527348951,1.9461453105991483E-2,-0.85210382601204027,0.2770048627116028
2020,1,-0.41912976503747584,1.4852914741943752,4.2309563136662041,0.22394839718641421,1.93004920798782,0.17331051811859985,1.0225159029483397,-0.25240474792595052,-1.1761087549605955,-0.89476082061101714
2019,12,0.44011359418437485,1.4593622483966253,4.119302293984668,0.51584637797330457,1.7836139538364812,9.6374780322191919E-2,1.4377144663683827,9.7170800274601857E-2,-0.31421566641127091,0.32643037724060447
2019,11,5.7435917211939046E-2,1.0343158302455611,3.7361393392608737,0.67988782845029272,1.785363597445792,6.7508624916635132E-2,1.5091797693255737,2.9166416691763033E-2,-0.23407627919111029,-0.21376128770265679
2019,10,-0.03827838806444378,0.7620342717088916,3.4887126267409188,9.4457798546805326E-3,1.9166548246322814,2.8939589269800874E-2,1.6600794030013677,0.1655127742777015,6.1109755965836045E-2,-0.07120302773123173
2019,9,-0.34331547611685215,0.90768874427058688,3.2770902666098758,-0.33882410386029416,1.9773754117640083,-0.12525026714641901,1.5322215957410543,-0.19434901420604925,0.20384970644989056,-0.18275998485120898
2019,8,0.45986143855534145,1.040664717438923,3.3459804718366173,1.0173033768013455,2.2360168907826434,0.12540734017500943,1.7299327171292722,0.17521687851052953,8.1286656522050596E-2,0.1016347949399566
2019,7,-0.19124552891079416,1.0650643756026024,2.7851054657718066,0.4584559416662452,2.6743310242877878,9.6499142143972455E-3,1.8641595550394816,-9.727960914686749E-3,0.20368361673229757,2.0327988724287246E-2
2019,6,0.23962426494042816,1.1705514678557607,2.3360369921616564,0.422016883748768,2.9192756112928371,0,1.9853087576044974,7.7921487245846646E-2,5.0857457193874224E-2,0.10176667032854843
2019,5,0.10554654486965315,0.93846866773913196,1.8661491847430891,0.58851963470474244,2.8477900191953691,0.29998567735057563,1.9565013138712679,0.13656557123232957,-0.36500113593898215,-0.20311219169018166
2019,4,0.31764542592496037,1.2631199717122328,1.7073867149869124,-4.8211594826019638E-2,2.846330499012347,0.14535700449231514,1.9490842602005978,0.30329474745181129,-0.18246356045778842,2.0319221006633737E-2
2019,3,0.80535789900712751,1.1094884570787713,1.6168484538383889,0,2.8198503525744187,0.36961860892558296,1.8129292816908664,0.23536124438214098,-0.25329281431599115,-0.13187754148686356
2019,2,4.8534531915806034E-2,1.3173381063801,1.7564451200175362,0.63075582458538071,2.4412085824454293,0.72499056136183682,1.665003108807029,0.25563085101842403,-0.11146074336848004,-5.0689875043617813E-2
2019,1,-0.44457241620348592,1.2383313378186425,1.6272204152361864,0.11658675432452804,1.7038651594988925,2.9399038639473504E-2,1.3653605706428431,0.15755394180864501,0.0405729962604435,-3.0413954568836377E-2
2018,12,1.9337141663663827E-2,1.5905770946021716,1.0703102970159957,0.14594427676634811,1.8261668972894372,9.8095420567182678E-2,1.2260799049793587,0.16769165806434475,-0.12147713977563802,0.40708479257341429
2018,11,-0.21221300722374961,1.891064899073772,0.84379967209771978,0.43975074776713652,1.5642120672131623,0.19658401989011842,1.0767638771684251,0.17786591956899045,-0.37513446972612385,8.1484855170111489E-2
2018,10,0.10621920910081586,2.2084174869663573,0.83760193733085631,-0.19506188493447188,1.4356877050827588,8.8535500776862244E-2,1.1494191518309707,3.9534682369522726E-2,-0.60740886974666208,7.1348174894245289E-2
2018,9,-0.2119880740902583,2.200726031029868,1.0546025078645704,-0.27234586708096881,1.3055663103443766,0.12805839943984973,0.97824251741688417,0,-0.48686047810977356,-0.30485015810777999
2018,8,0.48412084228280233,2.2563808884903338,0.97230197086698233,0.46906647019466324,1.0953978233204809,0.55467270569723681,1.0185782691011043,0.3073923576387867,-0.53567694180192515,0.22405664042467888
2018,7,-8.7069715481972607E-2,2.2878058142680331,1.0467119809674212,1.9552607700416468E-2,0.52772954066152766,0.24823751590972329,0.81975377869736954,0.10919258753639847,-0.58721699035399477,-0.13221852504217624
2018,6,9.6769893299197898E-3,2.023295556585492,1.1068238859229493,-3.9082477893204723E-2,0.34874299720260604,-6.9457923865939478E-2,0.95199613140234762,4.9652816715715843E-2,-0.40518792639056384,-0.31430352552606117
2018,5,0.42751889742941585,2.0234953125649526,1.3065423248274985,0.43174840172762247,0.3984872851401538,0.29856231323720406,0.96259806693961536,0.12928091285677434,0.19300569615975782,-2.0278025495711491E-2
2018,4,0.16544833960614355,1.6393403097913852,1.3727294335715221,-0.13718705091800193,0.28945095165253032,0.11957228562397362,1.0348626463674024,0.16933775274316976,0.06086336364455238,-5.0653924933248592E-2
2018,3,1.0125823505075211,1.5617296230609974,1.4211888949927076,0.13737551233205375,0.19967745699858291,0,1.1486139946079974,8.9727153691295691E-2,-7.0871415615394465E-2,0.01012717254908509
2018,2,-2.9482829775798528E-2,1.1837286937790343,1.4534661605011994,0.50296067904920894,0.3600006103515625,0,1.1802742164400719,-3.9857771170468084E-2,-0.10122327481968518,0.10143635990499589
2018,1,-9.8182106646277661E-2,1.3345247375947311,0.97590457558548116,-0.43204519622317988,0.41020877901746217,0.14968718416259191,1.1389953269285178,1.9932857981695081E-2,-0.18224188649743886,-0.19234910280852552
2017,12,0.31517748317896205,1.1922473224539862,1.3030911911873322,-7.8494733606719977E-2,0.41081765548866112,-0.15941382657262479,1.1902363450074716,1.9936831962096134E-2,-0.24237312856578089,0.15208509586945976
2017,11,0.09858865603886921,1.1758847265753445,1.4331158080244555,0.43357784534568228,0.53085579740777866,0.06979032172919955,1.108877154592611,0.24987505484699502,-0.21246367083499418,-0.15185414834237151
2017,10,9.8685949189874708E-2,1.056089996599952,1.612096291252644,1.9716413011479056E-2,0.50100198868800871,-3.9857771170468084E-2,0.95863228280957269,-0.12976367840083991,-0.16171786755729217,0.19271979761016308
